../images/pic.0380.jpg,0.0829071,0.0276215,0.00106506,5.18799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00505981,0.0310669,0.0120056,0.00161133,0.000100708,0,0,0,0,0,0,0,0,0,0,0,0.00106201,0.00285339,0.0138794,0.0124115,0.00289917,0.000234985,0,0,0,0,0,0,0,0,0,0,0.000619507,0.000714111,0.0027832,0.0120636,0.0128265,0.00419312,0.000598145,3.05176e-05,3.05176e-06,0,0,0,0,0,0,0,0.00048523,0.000524902,0.000979614,0.00317078,0.0122406,0.013266,0.00548096,0.000985718,3.35693e-05,6.10352e-06,0,0,0,0,0,0,0.00043335,0.000521851,0.00062561,0.00112,0.00325623,0.011972,0.0124786,0.00523071,0.00112,6.71387e-05,0,0,0,0,0,0,0.00048523,0.000549316,0.000564575,0.000543213,0.0012207,0.00397949,0.012265,0.0138733,0.00456848,0.00088501,3.96729e-05,0,0,0,0,0,0.000289917,0.000653076,0.000604248,0.000405884,0.000564575,0.00174561,0.00497742,0.0214844,0.0225922,0.00332336,0.000521851,3.05176e-06,0,0,0,0,0.00032959,0.000656128,0.000714111,0.000512695,0.000436401,0.000753784,0.00205688,0.00557861,0.0653137,0.0430847,0.00219116,0.000192261,3.05176e-06,0,0,0,0.000244141,0.000726318,0.000878906,0.000720215,0.000424194,0.000421143,0.000881958,0.00265198,0.0069458,0.131863,0.0412933,0.00150757,7.01904e-05,0,0,0,0.000201416,0.000689697,0.000952148,0.000747681,0.000488281,0.000390625,0.000469971,0.00127563,0.00357666,0.00844727,0.0940002,0.0168091,0.000775146,2.44141e-05,0,0,0.000149536,0.000671387,0.00101929,0.000845337,0.000427246,0.000292969,0.000424194,0.0006073,0.00152893,0.00376282,0.00775452,0.0344543,0.00621643,0.000396729,9.15527e-06,0,0.000131226,0.000854492,0.00129089,0.000924683,0.000500488,0.000463867,0.000518799,0.000500488,0.000598145,0.001474,0.00306091,0.0054718,0.0133942,0.00292969,0.00012207,3.05176e-06,5.49316e-05,0.000714111,0.000979614,0.00103149,0.000772095,0.000997925,0.000958252,0.000494385,0.000497437,0.000512695,0.00115356,0.00224609,0.00370483,0.00832825,0.00184937,9.76563e-05,3.05176e-06,7.01904e-05,0.000228882,0.000289917,0.000231934,0.000302124,0.000341797,0.000158691,0.000244141,0.000271606,0.00038147,0.000888062,0.00154419,0.00280457,0.0104095,0.00184326,0,3.05176e-06,1.83105e-05,6.40869e-05,0.000112915,0.000177002,0.000216675,0.000112915,6.40869e-05,0.000131226,0.00027771,0.000415039,0.000811768,0.00143738,0.00384827,0.0190033
../images/pic.0394.jpg,0.0765228,0.0717529,0.00185242,4.88281e-05,3.05176e-06,0,0,0,0,0,0,0,0,0,0,0,0.00153198,0.134042,0.0864166,0.00418396,0.00015564,0,0,0,0,0,0,0,0,0,0,0,9.15527e-06,0.00186462,0.0768524,0.0392731,0.0035553,0.000149536,3.05176e-06,0,0,0,0,0,0,0,0,0,0,2.44141e-05,0.00178223,0.0384125,0.0242645,0.003302,0.000241089,3.05176e-06,3.05176e-06,0,0,0,0,0,0,0,0,0,1.52588e-05,0.00163879,0.0258484,0.0193146,0.00385742,0.000308228,1.52588e-05,3.05176e-06,0,0,0,0,0,0,0,0,0,2.74658e-05,0.00171204,0.02099,0.0154053,0.00378113,0.000445557,2.13623e-05,0,0,0,0,0,0,0,0,0,0,3.35693e-05,0.00184631,0.0179535,0.0135345,0.00393372,0.000384521,1.52588e-05,0,0,0,0,0,0,0,0,0,0,4.57764e-05,0.00186768,0.0152618,0.0122406,0.00348511,0.000354004,9.15527e-06,0,0,0,0,0,0,0,0,0,6.10352e-06,6.40869e-05,0.00183105,0.0141174,0.0111298,0.00309143,0.000271606,1.52588e-05,0,0,0,0,0,0,0,0,0,0,0.000115967,0.00189209,0.0129822,0.00965576,0.00266418,0.000222778,6.10352e-06,0,0,0,0,0,0,0,0,0,0,7.62939e-05,0.00195618,0.0122742,0.00883484,0.00227661,0.000170898,6.10352e-06,0,0,0,0,0,0,0,0,0,1.2207e-05,6.10352e-05,0.00171509,0.0113617,0.00838318,0.00214844,0.000210571,8.23975e-05,0,0,0,0,0,0,0,0,0,3.05176e-06,6.40869e-05,0.00139465,0.0114624,0.00775452,0.00185852,0.000839233,0,0,0,0,0,0,0,0,0,0,3.05176e-06,6.10352e-05,0.00151978,0.0125275,0.00723572,0.00541687,0,0,0,0,0,0,0,0,0,0,0,0,2.44141e-05,0.00153809,0.0227142,0.0154511,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2207e-05,0.00256958,0.0693146
../images/pic.1061.jpg,0.000619507,0.000827026,1.2207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88281e-05,0.0545837,0.0110229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18799e-05,0.00493469,0.0046814,2.74658e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62939e-05,0.0944244,0.0240204,1.52588e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000924683,0.241638,0.00871887,1.2207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01427,0.18822,0.00889893,1.83105e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264587,0.0775848,0.00343323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153198,0.0218781,0.00484009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000598145,0.0181641,0.00809326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102539,0.0292267,0.00933838,0.000396729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494385,0.0422028,0.00595703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520935,0.0854401,0.00152893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127258,0.00846558,1.2207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35693e-05,0.000286865,3.05176e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13623e-05,0.000280762,3.05176e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2207e-05,0.011972
../images/pic.0419.jpg,0.0303955,0.0454865,0.000418091,2.44141e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00834961,0.0699066,0.138232,0.00309448,3.05176e-06,0,0,0,0,0,0,0,0,0,0,0,6.40869e-05,0.0019043,0.0758057,0.0663666,0.00266418,2.13623e-05,0,0,0,0,0,0,0,0,0,0,0,0.000134277,0.00257263,0.0232635,0.0346893,0.00538635,9.15527e-06,0,0,0,0,0,0,0,0,0,0,0,0.000506592,0.00364685,0.0162567,0.0303955,0.00488892,2.74658e-05,0,0,0,0,0,0,0,0,0,0,3.05176e-06,0.00111084,0.00309448,0.0130554,0.0199341,0.00328369,3.05176e-05,0,0,0,0,0,0,0,0,0,0,1.52588e-05,0.000387573,0.00137329,0.00925903,0.0155121,0.00300903,0.000119019,3.05176e-06,0,0,0,0,0,0,0,0,0,0,2.44141e-05,0.000976562,0.0094635,0.0125732,0.00390625,0.000714111,6.10352e-06,0,0,0,0,0,0,0,0,0,0,3.05176e-06,0.00117798,0.00990906,0.00956116,0.00720215,0.00129089,0,0,0,0,0,0,0,0,0,0,0,6.10352e-06,0.00143738,0.0088501,0.00860901,0.00783081,0.00107117,0,0,0,0,0,0,0,0,0,0,0,2.13623e-05,0.00198364,0.0103882,0.00691528,0.00448303,0.00010376,0,0,0,0,0,0,0,0,0,0,3.05176e-06,2.44141e-05,0.00301209,0.0134644,0.00586243,0.00148926,9.15527e-06,0,0,0,0,0,0,0,0,0,0,1.2207e-05,3.96729e-05,0.00413513,0.0198669,0.00613098,0.000445557,9.15527e-06,0,0,0,0,0,0,0,0,0,0,9.15527e-06,6.10352e-05,0.00500183,0.0573364,0.0182495,0.00010376,0,0,0,0,0,0,0,0,0,0,0,9.15527e-06,0.00010376,0.00429077,0.0328491,0.00320435,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35693e-05,0.00265198,0.0783783
../images/pic.1075.jpg,0.00244141,0.000418091,3.66211e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625916,0.00757446,0.00349121,0.000759888,3.05176e-06,0,0,0,0,0,0,0,0,0,0,0,0.00647583,0.0327881,0.0270752,0.0103607,0.00713501,5.18799e-05,0,0,0,0,0,0,0,0,0,0,0.000314331,0.0274811,0.0239532,0.0243988,0.0153229,0.0281952,0.000466919,0,0,0,0,0,0,0,0,0,0,0.00147095,0.0208496,0.0106873,0.019165,0.0268951,0.0446838,0.000213623,0,0,0,0,0,0,0,0,0,3.05176e-06,0.00238647,0.0110443,0.0108002,0.0244965,0.0236511,0.0111725,0.000302124,0,0,0,0,0,0,0,0,0,9.15527e-06,0.00140991,0.011264,0.014325,0.0280884,0.011615,0.00293579,3.05176e-05,0,0,0,0,0,0,0,0,0,4.57764e-05,0.00226746,0.0137329,0.018042,0.0369476,0.009552,0.000778198,6.10352e-06,0,0,0,0,0,0,0,0,0,0.000131226,0.00422058,0.0139282,0.023996,0.0379517,0.00957642,0.000289917,0,0,0,0,0,0,0,0,0,6.10352e-06,0.000326538,0.00508728,0.0118927,0.0122009,0.0134308,0.00650635,0.000234985,3.05176e-06,0,0,0,0,0,0,0,0,0,0.000213623,0.00426941,0.00920715,0.00684814,0.00726624,0.00494995,0.000189209,0,0,0,0,0,0,0,0,0,0,4.27246e-05,0.00449524,0.00939331,0.00182495,0.00383606,0.00305786,7.93457e-05,3.05176e-06,0,0,0,0,0,0,0,0,0,1.83105e-05,0.00322266,0.00341187,0.000363159,0.0125427,0.00196838,8.54492e-05,0,0,0,0,0,0,0,0,0,0,0,7.32422e-05,9.15527e-05,0.000405884,0.0274597,0.0022644,5.18799e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.05176e-06,0.00010376,0.00392456,0.00274963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27246e-05,0.161884
../images/pic.0343.jpg,0.00223083,4.27246e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039856,0.0033844,6.10352e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221558,0.0196228,0.00770264,0.000131226,0,0,0,0,0,0,0,0,0,0,0,0,0.000213623,0.0202148,0.0513245,0.0166809,0.000198364,6.10352e-06,0,0,0,0,0,0,0,0,0,0,0,0.00350037,0.0558319,0.0890015,0.032431,0.00183716,0.000915527,0,0,0,0,0,0,0,0,0,0,0,0.0133575,0.076947,0.0845612,0.0358887,0.00306702,0.000152588,3.05176e-06,0,0,0,0,0,0,0,0,0,4.88281e-05,0.0210846,0.0469086,0.0500183,0.0316101,0.00621033,0.000720215,3.05176e-06,0,0,0,0,0,0,0,0,0,0.000213623,0.0145233,0.0141724,0.0289429,0.0296082,0.00453186,0.000723267,8.54492e-05,0,0,0,0,0,0,0,0,0,0.00010376,0.00282288,0.00256042,0.0168182,0.022934,0.00385742,0.000704956,3.05176e-05,0,0,0,0,0,0,0,0,0,6.10352e-06,0.000393677,0.000579834,0.0100281,0.0193878,0.00115662,0.000119019,0,0,0,0,0,0,0,0,0,0,6.10352e-06,0.000125122,0.000292969,0.00633545,0.0126526,0.000405884,4.57764e-05,0,0,0,0,0,0,0,0,0,0,3.05176e-06,8.8501e-05,0.000219727,0.00549622,0.00808106,0.000933838,3.66211e-05,0,0,0,0,0,0,0,0,0,0,1.52588e-05,0.000106812,0.000848389,0.00645447,0.00713196,0.00316467,3.05176e-05,0,0,0,0,0,0,0,0,0,3.05176e-06,1.83105e-05,0.000216675,0.00140991,0.00438232,0.0116943,0.0117401,0.000765991,0,0,0,0,0,0,0,0,0,0,6.10352e-06,0.000436401,0.00710754,0.00678101,0.0163513,0.00965271,0,0,0,0,0,0,0,0,0,0,0,0,0.000204468,0.00213928,0.0035675,0.0146301
../images/pic.0425.jpg,0.0525909,0.00834656,2.13623e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422668,0.0900024,0.0314087,0.000149536,0,0,0,0,0,0,0,0,0,0,0,0,0.00062561,0.00344849,0.0699799,0.0306946,0.000546265,0,0,0,0,0,0,0,0,0,0,0,5.18799e-05,0.000427246,0.0031311,0.0461823,0.0301605,0.00129089,0,0,0,0,0,0,0,0,0,0,3.05176e-06,6.40869e-05,0.000378418,0.00282898,0.0343658,0.0283966,0.00217285,6.10352e-06,0,0,0,0,0,0,0,0,0,3.05176e-06,0.000100708,0.000872803,0.00263977,0.0271423,0.02211,0.00214539,0,0,0,0,0,0,0,0,0,3.05176e-06,2.13623e-05,0.000128174,0.00090332,0.00210571,0.0202911,0.0161774,0.0020874,0,0,0,0,0,0,0,0,0,9.15527e-06,3.05176e-05,8.23975e-05,0.000326538,0.00170898,0.0175934,0.015271,0.000976562,0,0,0,0,0,0,0,0,3.05176e-06,3.05176e-06,3.05176e-06,3.05176e-05,0.00015564,0.00128784,0.0198059,0.0161102,0.000653076,0,0,0,0,0,0,0,0,0,9.15527e-06,0,1.52588e-05,3.35693e-05,0.000918579,0.0202545,0.0180328,0.000527954,0,0,0,0,0,0,0,0,6.10352e-06,3.05176e-06,9.15527e-06,6.10352e-06,3.05176e-05,0.000750732,0.0125519,0.0123901,0.000228882,0,0,0,0,0,0,0,0,0,3.05176e-06,6.10352e-06,0,4.88281e-05,0.000469971,0.00793152,0.00441895,6.40869e-05,0,0,0,0,0,0,0,0,0,6.10352e-06,0,6.10352e-06,1.83105e-05,0.000387573,0.00519409,0.00206299,1.83105e-05,0,0,0,0,0,0,0,0,3.05176e-06,9.15527e-06,3.05176e-06,3.05176e-06,9.15527e-06,0.000320435,0.00418701,0.00151367,2.13623e-05,0,0,0,0,0,0,0,0,0,3.05176e-06,3.05176e-06,0,3.05176e-06,0.000247192,0.00484009,0.00387878,0,0,0,0,0,0,0,0,0,0,3.05176e-06,3.05176e-06,0,3.05176e-06,0.000238037,0.28602
../images/pic.0431.jpg,0.0411346,0.0469849,0.0103516,0.000601196,1.83105e-05,0,0,0,0,0,0,0,0,0,0,0,0.0011322,0.0373383,0.0663208,0.0205872,0.00211792,7.93457e-05,0,0,0,0,0,0,0,0,0,0,0.000335693,0.00131836,0.0341492,0.0590698,0.0297424,0.0043396,0.000256348,9.15527e-06,3.05176e-06,0,0,0,0,0,0,0,0.000292969,0.000286865,0.0010376,0.0169098,0.0480103,0.0299347,0.00548401,0.000582886,5.18799e-05,3.05176e-06,0,0,0,0,0,0,0.000222778,0.000231934,0.000320435,0.000869751,0.0141205,0.041156,0.0237152,0.00543518,0.0012146,0.000140381,0,0,0,0,0,0,0.000186157,0.000195313,0.000170898,0.000244141,0.000866699,0.0132294,0.0335419,0.0159607,0.00484619,0.000854492,0.000128174,0,0,0,0,0,8.23975e-05,0.000106812,9.46045e-05,9.15527e-05,0.000167847,0.00067749,0.0138855,0.0266724,0.0111511,0.00274353,0.000531006,3.66211e-05,0,0,0,0,7.93457e-05,8.54492e-05,5.79834e-05,7.93457e-05,8.8501e-05,0.000106812,0.000726318,0.0131561,0.0208832,0.00727844,0.00160522,0.000244141,6.10352e-06,0,0,0,9.15527e-05,8.23975e-05,5.49316e-05,6.10352e-05,5.79834e-05,3.96729e-05,0.000112915,0.000698853,0.0124634,0.0170013,0.00505676,0.000860596,5.18799e-05,0,0,0,7.01904e-05,8.23975e-05,4.27246e-05,3.96729e-05,5.79834e-05,5.18799e-05,4.57764e-05,9.76563e-05,0.000650024,0.0116913,0.0137512,0.00354919,0.000411987,2.74658e-05,3.05176e-06,0,7.93457e-05,4.88281e-05,4.27246e-05,3.96729e-05,2.74658e-05,3.66211e-05,4.57764e-05,5.49316e-05,8.54492e-05,0.000531006,0.0107819,0.0111603,0.00231934,0.000152588,0,0,9.15527e-05,4.57764e-05,2.44141e-05,3.05176e-05,2.74658e-05,4.27246e-05,6.10352e-05,6.10352e-05,6.10352e-05,7.93457e-05,0.000405884,0.0102905,0.00958252,0.00229187,9.46045e-05,0,0.000100708,5.18799e-05,1.2207e-05,1.2207e-05,2.13623e-05,6.10352e-06,2.13623e-05,7.01904e-05,6.71387e-05,5.18799e-05,3.96729e-05,0.000466919,0.0107269,0.00962524,0.00181274,2.44141e-05,5.18799e-05,2.13623e-05,1.83105e-05,2.13623e-05,1.52588e-05,1.2207e-05,3.05176e-06,1.2207e-05,4.27246e-05,9.15527e-05,5.49316e-05,7.01904e-05,0.000411987,0.0112579,0.0087616,0.000793457,0,6.10352e-06,1.52588e-05,3.05176e-06,1.52588e-05,1.52588e-05,6.10352e-06,0,3.05176e-06,6.10352e-06,3.35693e-05,2.44141e-05,6.10352e-05,0.000421143,0.0145813,0.0105469,3.05176e-06,3.05176e-06,0,3.05176e-06,0,0,0,6.10352e-06,6.10352e-06,9.15527e-06,9.15527e-06,2.13623e-05,3.05176e-05,6.71387e-05,0.000558472,0.0962189
../images/pic.1049.jpg,0.172733,0.0155945,0.00012207,0,3.05176e-06,0,0,0,0,0,0,0,0,0,0,0,0.00945435,0.0682831,0.00557556,6.40869e-05,1.2207e-05,9.15527e-06,0,0,0,0,0,0,0,0,0,0,0.000131226,0.00371094,0.0205811,0.00484009,0.00022583,3.96729e-05,6.10352e-06,0,0,0,0,0,0,0,0,0,2.13623e-05,0.000143433,0.00242004,0.0143982,0.00597534,0.000384521,7.01904e-05,6.10352e-06,0,0,0,0,0,0,0,0,9.15527e-06,1.2207e-05,0.000210571,0.00255127,0.0151459,0.00587463,0.000537109,6.71387e-05,1.52588e-05,3.05176e-06,0,0,0,0,0,0,0,6.10352e-06,1.83105e-05,0.000354004,0.00330505,0.0165558,0.00552979,0.000561523,2.13623e-05,1.52588e-05,6.10352e-06,0,0,0,0,0,0,0,3.05176e-06,4.27246e-05,0.000927734,0.00433044,0.0156921,0.00532532,0.000509644,3.66211e-05,4.57764e-05,9.15527e-06,0,0,0,0,0,0,0,0,5.18799e-05,0.0019043,0.00641785,0.0166687,0.00598755,0.000704956,9.76563e-05,2.74658e-05,3.05176e-06,0,0,0,0,0,0,0,1.2207e-05,0.000192261,0.00524292,0.0112915,0.0198975,0.00722046,0.000744629,2.74658e-05,6.10352e-06,0,0,0,0,0,3.05176e-06,3.05176e-06,3.05176e-06,2.44141e-05,0.00071106,0.0161041,0.0222595,0.0279205,0.0079071,0.000878906,3.05176e-05,0,0,0,0,0,0,0,3.05176e-06,3.05176e-06,1.52588e-05,0.00263977,0.0212799,0.0298706,0.0296021,0.0087677,0.00129089,0.000424194,3.05176e-06,0,0,0,0,0,0,3.05176e-06,1.2207e-05,2.74658e-05,0.00231323,0.0110229,0.0281464,0.0280426,0.00913086,0.00322876,0.000534058,0,0,0,0,0,0,0,6.10352e-06,1.52588e-05,2.13623e-05,0.000900269,0.00562439,0.0248322,0.0285767,0.00778503,0.00737,0.000753784,0,0,0,0,0,0,3.05176e-06,3.05176e-06,2.74658e-05,9.15527e-06,0.000222778,0.00228577,0.0148041,0.0200928,0.00907593,0.00946045,0,0,0,0,0,0,0,6.10352e-06,6.10352e-06,2.44141e-05,1.83105e-05,5.49316e-05,0.000994873,0.00592041,0.0180054,0.0159302,0,0,0,0,0,0,0,0,0,6.10352e-06,9.15527e-06,1.2207e-05,2.74658e-05,0.000466919,0.00489197,0.0905243
../images/pic.0357.jpg,0.278604,0.0764709,0.00145569,6.10352e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.0033905,0.0589905,0.0337036,0.00285339,3.66211e-05,0,0,0,0,0,0,0,0,0,0,0,0.000180054,0.00234985,0.0193481,0.0196381,0.00468445,0.000164795,0,0,0,0,0,0,0,0,0,0,6.10352e-06,0.000195313,0.00185852,0.0114746,0.0157532,0.00692749,0.000390625,6.10352e-06,0,0,0,0,0,0,0,0,3.05176e-06,3.35693e-05,0.000210571,0.00177307,0.00902405,0.0145081,0.0100372,0.000695801,6.10352e-06,0,0,0,0,0,0,0,0,3.05176e-06,3.66211e-05,0.000320435,0.00213318,0.00727844,0.0158356,0.013501,0.00134888,0,0,0,0,0,0,0,0,0,3.05176e-06,7.32422e-05,0.000311279,0.00280151,0.00618896,0.0177216,0.0186859,0.00189819,2.13623e-05,0,0,0,0,0,0,0,0,9.15527e-06,7.93457e-05,0.000454712,0.00231628,0.00593262,0.0191528,0.0226257,0.00199585,2.74658e-05,0,0,0,0,0,0,0,3.05176e-06,1.83105e-05,9.46045e-05,0.000418091,0.00211487,0.00544739,0.0209137,0.0236633,0.00166626,1.52588e-05,0,0,0,0,0,0,3.05176e-06,3.05176e-06,3.05176e-05,7.93457e-05,0.000579834,0.00202637,0.00560913,0.0204773,0.0205963,0.00122375,0,0,0,0,0,0,0,0,3.05176e-06,3.96729e-05,0.000164795,0.000524902,0.0021637,0.00541382,0.0184448,0.0155121,0.000747681,0,0,0,0,0,0,0,6.10352e-06,9.15527e-06,5.49316e-05,0.000140381,0.000610352,0.00226746,0.00510559,0.015152,0.0100647,0.000250244,3.05176e-06,0,0,0,0,0,0,0,6.10352e-06,3.66211e-05,0.00017395,0.000613403,0.0022583,0.00498657,0.0115631,0.00575867,0.000106812,0,0,0,0,0,0,0,0,9.15527e-06,4.27246e-05,0.000186157,0.000668335,0.00213013,0.00440674,0.00813904,0.00306396,0,0,0,0,0,0,0,0,0,1.83105e-05,4.88281e-05,0.000137329,0.000527954,0.00223999,0.00535583,0.00747376,0,0,0,0,0,0,0,0,0,0,3.05176e-06,2.44141e-05,0.000125122,0.000473022,0.00297241,0.0392517
